id,name, text, timestap, username
5.70E+17,HABER,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jglR1 ,2015-02-24T11:07:39,HABERSADECE
5.70E+17,Amber Porter,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jgm8n ,2015-02-24T11:07:41,Terer1994
5.70E+17,emily smith ,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jglZG ,2015-02-24T11:09:19,Emily2015Smith
5.70E+17,HABER,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jgyWs ,2015-02-24T11:10:17,HABERSADECE
5.70E+17,Amber Porter,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jgtqJ ,2015-02-24T11:11:16,Terer1994
5.70E+17,emily smith ,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jgqqD ,2015-02-24T11:12:17,Emily2015Smith
5.70E+17,Rose Guajardo,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jgt5g ,2015-02-24T11:12:25,Coold1992
5.70E+17,HABER,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jgs4T ,2015-02-24T11:13:16,HABERSADECE
5.70E+17,Amber Porter,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jgscF ,2015-02-24T11:13:45,Terer1994
5.70E+17,emily smith ,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jh0Nz ,2015-02-24T11:15:19,Emily2015Smith
5.70E+17,HABER,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jh5ph ,2015-02-24T11:16:20,HABERSADECE
5.70E+17,Amber Porter,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jh2rb ,2015-02-24T11:17:16,Terer1994
5.70E+17,emily smith ,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jhBgj ,2015-02-24T11:18:16,Emily2015Smith
5.70E+17,HABER,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jh7VG ,2015-02-24T11:19:29,HABERSADECE
5.70E+17,Khalid Saifuddin,"Aba Ali Habib - News, Analysis

Cabinet okays Pak-China economic corridor

The federal cabinet during its meeting... http://fb.me/3qU7AIeSt ",2015-02-24T11:27:36,KhalidSaifuddin
5.70E+17,f a s h i o n,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jhfQF ,2015-02-24T11:32:55,bakmoda1
5.70E+17,f a s h i o n,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jhpVq ,2015-02-24T11:35:49,bakmoda1
5.70E+17,f a s h i o n,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jhnyD ,2015-02-24T11:38:45,bakmoda1
5.70E+17,f a s h i o n,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jhqT7 ,2015-02-24T11:42:13,bakmoda1
5.70E+17,emily smith ,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jhrVs ,2015-02-24T11:43:17,Emily2015Smith
5.70E+17,f a s h i o n,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jj5LK ,2015-02-24T11:45:22,bakmoda1
5.70E+17,wafa,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jjBY6 ,2015-02-24T11:47:58,wafa813048891
5.70E+17,f a s h i o n,#HiCrush #Oscar2015 #KCA #gameinsight #RT #FOLLOW #vote5sos APC opposes Pak-China Economic Corridor route chan http://dlvr.it/8jj6nV ,2015-02-24T11:48:22,bakmoda1
5.70E+17,Khyber News,ANP rejects federal cabinet’s approval of Pak-China economic corridor http://dlvr.it/8jlqlf ,2015-02-24T13:07:37,KhyberNews
5.70E+17,Sulaiman Mandanr,Speaking at the All Parties Conference on Pak China Economic Corridor organized by National Youth Organisation... http://fb.me/79byeBPCl ,2015-02-24T14:31:12,Mandanr
5.70E+17,Daily Times,ANP rejects changes in Pak-China Economic Corridor Project http://fb.me/2HfOUwd3a ,2015-02-24T15:08:15,dailytimespak
5.70E+17,Salman Sikandar,"""Pak-China Economic Corridor Project"" can help poor Pakistanis to get peace back in those area from terrorism - 
Will state stand up 4 them?",2015-02-24T15:10:16,SALSIKandar
5.70E+17,khalid rafiq,"Pak-China economic corridor PML-Q to oppose change of route 
 http://ift.tt/1B8QvT1 ",2015-02-24T15:18:26,khalidrafiq138
5.70E+17,khalidrafiq,ANP rejects changes in Pak-China Economic Corridor Project http://dlvr.it/8jrpT9 ,2015-02-24T15:24:22,khalidrafiq106
5.70E+17,Blazing_Fast_All_Inf,ANP rejects changes in Pak-China Economic Corridor Project http://dlvr.it/8jrk5X ,2015-02-24T15:25:09,Blazing_Info
5.70E+17,khalid rafiq,ANP rejects changes in Pak-China Economic Corridor Project http://ift.tt/1DOlTYX ,2015-02-24T15:25:22,khalidrafiq138
5.70E+17,VisitPk Tours,ANP rejects changes in Pak-China Economic Corridor Project - Daily Times http://dlvr.it/8js5rS pic.twitter.com/K9WUcQgYRN,2015-02-24T15:34:36,TheVisitPk
5.70E+17,khalidrafiq,ANP rejects changes in Pak-China Economic Corridor ProjectAaj Tv,2015-02-24T15:34:43,khalidrafiq101
5.70E+17,Kamal Faridi,#Pakistan ANP rejects changes in Pak-China Economic Corridor Project - Daily Times: Daily TimesANP rejects cha... http://bit.ly/1BlOkNt ,2015-02-24T15:38:54,kamaluf
5.70E+17,22 FOUR INTL CORP,#Pakistan ANP rejects changes in Pak-China Economic Corridor Project - Daily Times: Daily TimesANP rejects cha... http://bit.ly/1BlOkNt ,2015-02-24T15:38:56,22FOURCOM
5.70E+17,BreakingNewsPakistan,ANP rejects changes in Pak-China Economic Corridor Project http://www.breakingnewspak.com/anp-rejects-changes-in-pak-china-economic-corridor-project/ … #Pakistanpic.twitter.com/VveawGv71S,2015-02-24T15:45:58,BreakingNewPak
5.70E+17,Sweet Sameera,#News ANP rejects changes in Pak-China Economic Corridor Project - Daily Times http://bit.ly/1LCek8B  #Pakistan,2015-02-24T15:48:37,AgentXtra12
5.70E+17,Pakistan News,ANP rejects changes in Pak-China Economic Corridor Project http://goo.gl/fb/ZZDpd6  via @paknews,2015-02-24T15:48:49,paknews
5.70E+17,Hasan Kamal Tahir  ☺,pakistani News= ANP rejects changes in Pak-China Economic Corridor Project http://bit.ly/1BN32g3 ,2015-02-24T15:50:47,hkTjee
5.70E+17,757Live Pakistan,#ANP rejects changes in Pak-China Economic Corridor Project http://757l.tk/1w7LpAq ,2015-02-24T15:59:54,757LivePK
5.70E+17,A J,ANP rejects changes in Pak-China Economic Corridor Project http://www.dailytimes.com.pk/national/24-Feb-2015/anp-rejects-changes-in-pak-china-economic-corridor-project …,2015-02-24T16:23:23,AJWALMINTON
