id,name, text, timestap, username
5.48E+17,Saud,"Bids invited for Pak-China Economic Corridor project http://www.dawn.com/news/1152875 
#PMLN",2014-12-24T07:08:08,SaudSami
5.48E+17,elahi bakhsh malik,Bids invited for Pak-China Economic Corridor project pic.twitter.com/MaqTBVgjwA,2014-12-24T07:50:58,ElahiMalike79
5.48E+17,Photo News,"Bids Being Invited For Pak-China Economic Corridor Project
http://photonews.com.pk/bids-invited-pak-china-economic-corridor-project/ …pic.twitter.com/9Tf1i8vVM3",2014-12-24T08:06:36,PhotoNewsPk
5.48E+17,NippyNews,Dawn - Pakistan - Bids invited for Pak-China Economic Corridor project - http://www.dawn.com/news/1152875/bids-invited-for-pak-china-economic-corridor-project …,2014-12-24T08:30:05,nippynews
5.48E+17,NippyNews,Dawn - Pakistan - Bids invited for Pak-China Economic Corridor project - http://www.dawn.com/news/1152875/bids-invited-for-pak-china-economic-corridor-project …,2014-12-24T10:30:05,nippynews
5.48E+17,khalid rafiq,Bids Invited For Pak-China Economic Corridor  (PCEC) Project http://ift.tt/13vxCLI ,2014-12-24T10:38:32,khalidrafiq138
5.48E+17,Daily Times,"Pak-China Economic Corridor to bring economic revolution in Balochistan

Read full news... http://fb.me/39w21NyaZ ",2014-12-24T12:47:39,dailytimespak
5.48E+17,*Dr Barkat SOOMRO*,Bids invited for Pak-China Economic Corridor project http://www.dawn.com/news/1152875 pic.twitter.com/SkrLpSmcJm,2014-12-24T13:25:28,DrBarkatSoomro
5.48E+17,VisitPk Tours,Balochistan's help imperative for Pak-China Economic Corridor project - Business Recorder http://dlvr.it/7wBNly pic.twitter.com/VaVVHOUGei,2014-12-24T13:25:37,TheVisitPk
5.48E+17,Kamal Faridi,#Pakistan Balochistan's help imperative for Pak-China Economic Corridor project - Business Recorder: Business ... http://bit.ly/1vnN7Nh ,2014-12-24T13:49:46,kamaluf
5.48E+17,22 FOUR INTL CORP,#Pakistan Balochistan's help imperative for Pak-China Economic Corridor project - Business Recorder: Business ... http://bit.ly/1vnN7Nh ,2014-12-24T13:49:48,22FOURCOM
5.48E+17,757Live Pakistan,#Balochistan's help imperative for Pak-China Economic Corridor project http://757l.tk/1xbFexH ,2014-12-24T15:01:45,757LivePK
