id,name, text, timestap, username
3.52664E+17,Ahsen  🇵🇰,Pak China economic corridor is the biggest project in the history of cooperation between the two countries. #NawazSharif #PMLN #China,2013-07-04T05:45:34,AhsanDogar
3.53016E+17,Radio Pakistan,"1/3 #Pak_China_Agreements: Economic corridor, fiber optic between Rawalpindi & Khunjerab, 2000 MW coal power plant http://www.radio.gov.pk/newsdetail-48156 …",2013-07-05T05:01:19,RadioPakistan
3.53138E+17,Snehesh Alex Philip,"Pak, China sign agreement to build a economic corridor. 200 km  tunnel cutting through mountains from Xinjiang to Gwadar port.",2013-07-05T13:08:47,sneheshphilip
3.53541E+17,Salman Bashir,The Pak China Economic Corridor...  Will be the new KKH for the traders of the east ( China ) and West ( Gulf and Europe ),2013-07-06T15:50:17,SalmanBashir_
3.53543E+17,NawazShahbazLovers,The Pak China Economic Corridor... Will be the new SILK ROUTE for the traders of the east ( China ) and West (... http://fb.me/2vEgyLzzM ,2013-07-06T15:56:23,LoversOfNawaz
3.53555E+17,Religion of Islam,The Pak China Economic Corridor will be the new SILK ROUTE for the traders of the East and West. It'll also boost tourism industry.,2013-07-06T16:46:11,thepeace
3.5359E+17,Farrukh Siddiqui,"""@mtanvira The Pak China Economic Corridor will be the new SILK ROUTE for the traders of the East n West. It'll also boost tourism industry",2013-07-06T19:01:45,FarrukhSiddiqui
3.53824E+17,Vishal Sehgal,#NawazSharif has said that #Pak-#China economic corridor would benefit the entire region. Will it ensure a terror-free environment?,2013-07-07T10:32:51,VishalSehgal4U
3.53831E+17,ShanghaiMarketTiming,China 'economic corridor' via Pak - Emirates 24/7 http://dlvr.it/3ctXMm ,2013-07-07T11:02:32,ShanghaiMT
3.53832E+17,Bad Chinese Products,china economy China 'economic corridor' via Pak - Emirates 24/7: Emirates 24/7China 'economic corridor' via Pa... http://bit.ly/153pwFl ,2013-07-07T11:06:36,BadChinaTrade
3.53832E+17,Bad Chinese Products,China 'economic corridor' via Pak http://fb.me/2LXnURmBd ,2013-07-07T11:06:37,BadChinaTrade
3.54379E+17,Aktienmanufaktur,National economic corridor between Pak & China to open new avenues in trade ... - South Asian New... http://bit.ly/16kGiiz  ... #economy,2013-07-08T23:19:00,Aktienexperte
3.56593E+17,Agentur Radio Utopie,China 'economic corridor' via Pak: Another agreement will see a fiber optic cable laid from the Chinese border... http://bit.ly/13iECnp ,2013-07-15T01:55:54,AgenturRU
3.57891E+17,Pakistan News,"#News Pak-#China Economic Corridor to usher in new era of economic development, prosperity http://dlvr.it/3gbzPv ",2013-07-18T15:54:34,NewsNationPK
3.58291E+17,Pakistan Today,Economic corridor is all on PM’s mind http://www.pakistantoday.com.pk/?p=287946  #Nawaz #Pak-China #PM,2013-07-19T18:24:12,ePakistanToday
3.60351E+17,Mobashir Hasan,#The Federal Cabinet has approved the  #Pak-China economic corridor project at its meeting in Islamabad http://www.radio.gov.pk/newsdetail-49502 …”,2013-07-25T10:50:28,BABUCRATE
3.6214E+17,Pakistan State Times,"Gwadar Port Would Be A China-Pak Economic Corridor: Scholar
http://www.pstimes.com/2013/07/30/gwadar-port-would-be-a-china-pak-economic-corridor-scholar/ …
#Economy",2013-07-30T09:16:32,PakStateTimes
3.62147E+17,Dr Asif,"Gwadar Port Would Be A China-Pak Economic Corridor: Scholar
http://www.pstimes.com/2013/07/30/gwadar-port-would-be-a-china-pak-economic-corridor-scholar/ …",2013-07-30T09:45:48,Dr_Asif
