id,name, text, timestap, username
5.78E+17,pakistan14,CPEC has great strategic significance: Ahsan Iqbal @betterpakistan @PlanComPakistan @asimnyazeepic.twitter.com/3BUDoihytv,2015-03-18T03:53:38,Miftahqazi1
5.78E+17,pakistan14,Joint Cooperation Committee meeting of the CPEC will take place in Beijing next week @betterpakistan @PlanComPakistanpic.twitter.com/vvyFXNyD8v,2015-03-18T03:54:17,Miftahqazi1
5.78E+17,Govt of Pakistan,"CPEC has great strategic significance: Ahsan Iqbal
http://www.radio.gov.pk/newsdetail/75012/1 …",2015-03-18T05:09:08,pid_gov
5.78E+17,pakistan14,CPEC has great strategic significance: Ahsan Iqbal pic.twitter.com/oQZcQsHOqX,2015-03-18T05:12:48,Miftahqazi1
5.78E+17,pakistan14,Joint Cooperation Committee meeting of the CPEC will take place in Beijing next week.,2015-03-18T05:26:29,Miftahqazi1
5.78E+17,Govt of Pakistan,Who benefits from the CPEC?: Courtesy:-  S.M. HaliA project of the scale of the CPEC perhaps comes once in the... http://bit.ly/1FzbPTf ,2015-03-18T07:30:27,pid_gov
5.78E+17,World ViewsPakistan,"CPEC has great strategic significance: Ahsan Iqbal: ISLAMABAD :  Minister for Planning, Development and Reform... http://bit.ly/1FzYav1 ",2015-03-18T11:50:11,wvpakis
5.78E+17,hamaramagnews,CPEC has great strategic significance: Ahsan Iqbal,2015-03-18T11:57:05,hamaramagnews
5.78E+17,Planning Commission,Write up on status of the Joint Cooperation Committee China-Pak Economic Corridor #CPEC... http://fb.me/7EavTjQ2Z ,2015-03-18T12:54:57,PlanComPakistan
5.78E+17,Planning Commission,"An update of #CPEC activities: http://bit.ly/1FBvVvJ 
@YDF_PC @betterpakistan @HaseebSarwar145 @HasanQau @komal_shakeel89 @asimnyazee",2015-03-18T12:57:44,PlanComPakistan
5.78E+17,Planning Commission,"Ministry Press Release: ""Pakistan and China agree to start implementation of CPEC Early Harvest Projects by June... http://fb.me/6u55FpcpH ",2015-03-18T13:08:00,PlanComPakistan
5.78E+17,DTN Pakistan,DTN Pakistan: Govt to address KPs reservations over CPEC: Mahtab: PESHAWAR: Governor Sardar Mahtab Ahmad Khan ... http://bit.ly/1H0CmHe ,2015-03-19T04:01:05,DTNPakistan
5.78E+17,Latest Pakistan News,$45 bn loans for CPEC: China demands tax exemption on imported machinery http://ift.tt/1H0Kg3e ,2015-03-19T04:34:22,NewsInsider
5.78E+17,Latest Pakistan News,$45 bn loans for CPEC: China demands tax exemption on imported machinery http://ift.tt/1H0Kg3e ,2015-03-19T07:26:27,NewsInsider
5.78E+17,Federal Pakistan,"$45 bn loans for CPEC: China demands tax exemption on imported machinery
http://www.thenews.com.pk/Todays-News-2-307786-45-bn-loans-for-CPEC-China-demands-tax-exemption-on-imported-machinery …",2015-03-19T09:36:28,FederalPakistan
5.79E+17,SkillCity,"China-Pakistan Economic Corridor #CPEC to be a game changer

http://walizahid.com/2015/02/china-pakistan-economic-corridor-to-be-a-game-changer/ …pic.twitter.com/ETO3XmIvgB",2015-03-19T12:15:51,SkillCiti
