id,name, text, timestap, username
4.01E+17,﻿THE UGLY TRUTH,In the hospitality of India... Pak -China discuss controversial economic corridor being built through POK pic.twitter.com/N6pgdluM9z,2013-11-13T05:57:24,pradeepsingh83
4.05E+17,Ziad Haider,Chinese conglomerate offers to build Gwadar-Khunjerab rail link. Quest for China-Pak economic corridor continues. http://tribune.com.pk/story/637364/gwadar-khunjrab-rail-link-chinese-conglomerate-offers-to-build-crucial-rail-link/Â â€¦,2013-11-26T19:40:46,Asia_Hand
