id,name, text, timestap, username
6.37328E+17,Khalid.Naeemuddin,"India lagging behind Pakistan CPEC perspective Muhammad Saeed Friday, August 28, 2015 From Print Edition Concrete... http://fb.me/6XOXTdPqj ",2015-08-28T18:16:16,NUK1953
6.37332E+17,Wali Zahid,"My talk on Dual #Executive #Leadership
#bicultural #CPEC #China #Chinese #Zong #ChinaMobile @SkillCitihttp://www.slideshare.net/wali11/dual-executive-leadership-china-pakistan-wali …",2015-08-28T18:32:20,walizahid
6.37332E+17,Zhiwei.Sun,"My talk on Dual #Executive #Leadership
#bicultural #CPEC #China #Chinese #Zong #ChinaMobile SkillCiti

http://www.slideshare.net/wali11/dual-executive-leadership-china-pakistan-wali …",2015-08-28T18:33:44,MrSunwin
6.37339E+17,قیص_اورکزئی,@AQpk True say. He was a loser then and a loser still. Most probably hes eyeing a slack in Balochistan's wealth becoming reality via CPEC,2015-08-28T18:59:11,KaisOrk
6.37342E+17,Muhammad Usman Anwar,@luviBK cowards.. Lolz. Don't speak the language of your media. See what your RAW is doing yo sabotage CPEC. @AQpk @faisalqureshi @pirsaab,2015-08-28T19:12:53,M_UsmanAnwar
6.37342E+17,WONDERLAND,@CChristineFair MITIGATE yes stopping of #CPEC will release the pressure on S BLOCK bt #China already in Arbn Sea 2 incres disdainful action,2015-08-28T19:14:13,MHNS1935
6.37352E+17,X-2  🇵🇰 ™️,"""#CPEC,Pak-Russia Ties,Chi-Russ-Pak joining hands""causing restlessness in US&IND,Behind #LOC violation dere is US,both wana engage us in war",2015-08-28T19:53:25,TheSnake_Eater
6.37352E+17,X-2  🇵🇰 ™️,"Idea is2stop eco dvlpmnt specially#CPEC,Peace in KHI,Fata,Balch is also a concern,v can handle but China shud give  hard statmnt 2show unity",2015-08-28T19:53:41,TheSnake_Eater
6.37375E+17,Mosharraf Zaidi,#CPEC #Pakistan #China https://twitter.com/isaacstonefish/status/637372931140624384 …,2015-08-28T21:21:50,mosharrafzaidi
6.37383E+17,قیص_اورکزئی,@codpak India would be fighting two countries this time. Hurting CPEC would as well hurt China's interests in Pak @abidifactor,2015-08-28T21:54:45,KaisOrk
6.37648E+17,seemigul,CPEC to benefit all provinces: PM http://bit.ly/1It14yM ,2015-08-29T15:28:59,seemi_gul
6.37648E+17,Pakistan News,"CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to the exis... http://bit.ly/1It14yM  #pakistan #news",2015-08-29T15:29:00,pakistani_news
6.37648E+17,Asad Aziz,#Pakistan #News #TV CPEC to benefit all provinces: PM,2015-08-29T15:29:15,imAsadAziz
6.37648E+17,Current News Pk,"#pakistan #news CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to the exis... http://bit.ly/1VlqAiP ",2015-08-29T15:29:25,currentnewspk
6.37648E+17,هاشمی,"CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to the existing Motorways n... http://bit.ly/1It3EVt ",2015-08-29T15:29:27,wasifmehmood
6.37649E+17,Sus Suidae,"EAT MORE BACON CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of ... http://bit.ly/1It3ZYf  #rochdale #oldham",2015-08-29T15:32:00,SusSuidae
6.3765E+17,Ramy Jabbar  🇵🇸 🇺🇸,"CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to the existing Motorways n... http://bit.ly/1VlqAiP ",2015-08-29T15:37:10,Ramdog1980
6.37651E+17,BreakingNewsPakistan,CPEC to benefit all provinces: PM - http://www.breakingnewspak.com/cpec-to-benefit-all-provinces-pm/ …pic.twitter.com/GN9PcwE3o8,2015-08-29T15:39:10,BreakingNewPak
6.37653E+17,علی شفیق,@NainaBaloch5 as far as I know the Baloch activists are against China and CPEC both,2015-08-29T15:48:13,S_Ali_Shafiq
6.37653E+17,Pakistan Marbles,#Pakistan Business CPEC to benefit all provinces: PM http://bit.ly/1It14yM ,2015-08-29T15:48:40,Pakistan_Marble
6.37653E+17,Pakistan News,"CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to the ... http://bit.ly/1It14yM  #pakistan #business",2015-08-29T15:48:41,pakistani_news
6.37654E+17,Maaz Uddin,CPEC to benefit all provinces: PM http://dlvr.it/C0cw5w pic.twitter.com/ZDthr9MmoG,2015-08-29T15:50:34,maazuddiin
6.37654E+17,Farhan Qureshi,CPEC to benefit all provinces: PM http://dlvr.it/C0cngD pic.twitter.com/3Ixf5s9r8Z,2015-08-29T15:50:36,farhaaanqureshi
6.37654E+17,khalidrafiq,CPEC to benefit all provinces: PM http://dlvr.it/C0ctwp ,2015-08-29T15:50:41,khalidrafiq107
